original_names,updated_names,coral_type
montipora_monasteriata,montipora_monasteriata,hard_coral
montipora_peltiformis,montipora_peltiformis,hard_coral
montipora_peltiformis,montipora_peltiformis,hard_coral
montipora_sp,montipora_sp,hard_coral
montipora_sp,montipora_sp,hard_coral
montipora_sp,montipora_sp,hard_coral
montipora_sp,montipora_sp,hard_coral
montipora_sp,montipora_sp,hard_coral
montipora_sp.,montipora_sp,hard_coral
montipora_spongodes,montipora_spongodes,hard_coral
montipora_spongodes,montipora_spongodes,hard_coral
montipora_spp,montipora_spp,hard_coral
montipora_spp,montipora_spp,hard_coral
montipora_stellata,montipora_stellata,hard_coral
montipora_stellata,montipora_stellata,hard_coral
montipora_taiwanensis,montipora_taiwanensis,hard_coral
montipora_tuberculosa,montipora_tuberculosa,hard_coral
montipora_turgescens,montipora_turgescens,hard_coral
montipora_undata,montipora_undata,hard_coral
montipora_undata,montipora_undata,hard_coral
montipora_undata,montipora_undata,hard_coral
montipora_undata,montipora_undata,hard_coral
montipora_venosa,montipora_venosa,hard_coral
montipora_verrucosa,montipora_verrucosa,hard_coral
montipora_verrucosa,montipora_verrucosa,hard_coral
mopsella_aurantia,melithaea_aurantia,octocoral
muricella_grandis,keroeides_gracilis,octocoral
mussa_angulosa,mussa_angulosa,hard_coral
mussa_angulosa,mussa_angulosa,hard_coral
mussismilia_braziliensis,mussismilia_braziliensis,hard_coral
mussismilia_braziliensis,mussismilia_braziliensis,hard_coral
mussismilia_harttii,mussismilia_harttii,hard_coral
mussismilia_harttii,mussismilia_harttii,hard_coral
mussismilia_hispida,mussismilia_hispida,hard_coral
mussismilia_hispida,mussismilia_hispida,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_elephantotus,mycedium_elephantotus,hard_coral
mycedium_mancaoi,mycedium_mancaoi,hard_coral
mycedium_robinsoni,mycedium_spp,hard_coral
mycedium_robokaki,mycedium_robokaki,hard_coral
mycediun_elephantotus,mycediun_elephantotus,hard_coral
mycetophyllia_aliciae,mycetophyllia_aliciae,hard_coral
mycetophyllia_aliciae,mycetophyllia_aliciae,hard_coral
mycetophyllia_danaana,mycetophyllia_danaana,hard_coral
mycetophyllia_danaana,mycetophyllia_danaana,hard_coral
nephthea_armata,stereonephthya_armata,octocoral
nephthea_brassica,litophyton_brassicum,octocoral
nephthea_brassica,litophyton_brassicum,octocoral
nephthea_chabroli,litophyton_chabrolii,octocoral
nephthea_chabroli,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_chabrolii,litophyton_chabrolii,octocoral
nephthea_columnaris,litophyton_columnaris,octocoral
nephthea_columnaris,litophyton_columnaris,octocoral
nephthea_columnaris,litophyton_columnaris,octocoral
nephthea_elongata,litophyton_elongatum,octocoral
nephthea_elongata,litophyton_elongatum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_erecta,litophyton_erectum,octocoral
nephthea_pacifica,litophyton_pacificum,octocoral
nephthea_sp,litophyton_sp,octocoral
nephthyigorgia_sp,nephthyigorgia,octocoral
oculina_diffusa,oculina_diffusa,hard_coral
oculina_diffusa,oculina_diffusa,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_crispata,oulastrea_crispata,hard_coral
oulastrea_lacera,oulastrea_lacera,hard_coral
oulophyllia,oulophyllia_spp,hard_coral
oulophyllia_bennettae,oulophyllia_bennettae,hard_coral
oulophyllia_bennettae,oulophyllia_bennettae,hard_coral
oulophyllia_crispa,oulophyllia_crispa,hard_coral
oulophyllia_crispa,oulophyllia_crispa,hard_coral
oxypora,oxypora_spp,hard_coral
oxypora,oxypora_spp,hard_coral
oxypora_glabra,echinophyllia_glabra,hard_coral
oxypora_lacera,oxypora_lacera,hard_coral
oxypora_lacera,oxypora_lacera,hard_coral
oxypora_lacera,oxypora_lacera,hard_coral
oxypora_lacera,oxypora_lacera,hard_coral
oxypora_lacera,oxypora_lacera,hard_coral
pachyclavularia_violacea,briareum_violaceum,octocoral
pachyclavularia_violacea,briareum_violaceum,octocoral
pachyclavularia_violacea,briareum_violaceum,octocoral
pachyseris,pachyseris_spp,hard_coral
pachyseris_rugosa,pachyseris_rugosa,hard_coral
pachyseris_sp,pachyseris_sp,hard_coral
pachyseris_speciosa,pachyseris_speciosa,hard_coral
pachyseris_speciosa,pachyseris_speciosa,hard_coral
pachyseris_speciosa,pachyseris_speciosa,hard_coral
pachysyres,pachyseris_spp,hard_coral
paracorallium_sp,corallium_sp,octocoral
paragoniastreavariabilis,paragoniastrea_variabilis,hard_coral
paralemnalia-thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paralemnalia_thyrsoides,paralemnalia_thyrsoides,octocoral
paraminabea_acronocephala,paraminabea_acronocephala,octocoral
paraminabea_acronocephala,paraminabea_acronocephala,octocoral
paraminabea_acronocephala,paraminabea_acronocephala,octocoral
paraminabea_alba,paraminabea_sp,octocoral
paraplexaura_sp,paraplexaura_sp,octocoral
paulastrea_sp,NA,unknown
pavona,pavona_spp,hard_coral
pavona,pavona_spp,hard_coral
pavona,pavona_spp,hard_coral
Pavona decussata,pavona_decussata,hard_coral
Pavona frondifera,pavona_frondifera,hard_coral
pavona_cactus,pavona_cactus,hard_coral
pavona_cactus,pavona_cactus,hard_coral
pavona_cactus,pavona_cactus,hard_coral
pavona_cactus,pavona_cactus,hard_coral
pavona_cactus,pavona_cactus,hard_coral
pavona_decussata,pavona_decussata,hard_coral
pavona_decussata,pavona_decussata,hard_coral
pavona_decussata,pavona_decussata,hard_coral
pavona_decussata,pavona_decussata,hard_coral
pavona_decussata,pavona_decussata,hard_coral
pavona_explanulata,pavona_explanulata,hard_coral
pavona_explanulata,pavona_explanulata,hard_coral
pavona_frondifera,pavona_frondifera,hard_coral
pavona_frondifera,pavona_frondifera,hard_coral
pavona_maldivensis,pavona_maldivensis,hard_coral
pavona_sp,pavona_sp,hard_coral
pavona_sp,pavona_sp,hard_coral
pavona_sp,pavona_sp,hard_coral
pavona_spp,pavona_spp,hard_coral
pavona_spp,pavona_spp,hard_coral
pavona_varians,pavona_varians,hard_coral
pavona_varians,pavona_varians,hard_coral
pavona_venosa,pavona_venosa,hard_coral
pavona_venosa,pavona_venosa,hard_coral
pavona_venosa,pavona_venosa,hard_coral
pavona_venosa,pavona_venosa,hard_coral
pavona_verrucosa,pavona_sp,hard_coral
pectinia_alcicornis,pectinia_alcicornis,hard_coral
pectinia_alcicornis,pectinia_alcicornis,hard_coral
pectinia_lactuca,pectinia_lactuca,hard_coral
pectinia_paeonia,pectinia_paeonia,hard_coral
pectinia_paeonia,pectinia_paeonia,hard_coral
pectinia_paeonia,pectinia_paeonia,hard_coral
pectnina,pectnina_spp,hard_coral
phymastrea,favites_spp,hard_coral
physogyra_lichtensteini,physogyra_lichtensteini,hard_coral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
pinnigorgia_sp,pinnigorgia,octocoral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygyra,platygyra_spp,hard_coral
platygyra,platygyra_spp,hard_coral
Platygyra sinensis,platygrya_sinensis,hard_coral
platygyra_carnosa,platygyra_carnosa,hard_coral
platygyra_daedalea,platygyra_daedalea,hard_coral
platygyra_daedalea,platygyra_daedalea,hard_coral
platygyra_daedalea,platygyra_daedalea,hard_coral
platygyra_daedalea,platygyra_daedalea,hard_coral
platygyra_daedalea,platygyra_daedalea,hard_coral
platygyra_lamellina,platygyra_lamellina,hard_coral
platygyra_lamellina,platygyra_lamellina,hard_coral
platygyra_lamellina,platygyra_lamellina,hard_coral
platygyra_pini,platygyra_pini,hard_coral
platygyra_pini,platygyra_pini,hard_coral
platygyra_ryukyuensis,platygyra_ryukyuensis,hard_coral
platygyra_ryukyuensis,platygyra_ryukyuensis,hard_coral
platygyra_ryukyuensis,platygyra_ryukyuensis,hard_coral
platygyra_ryukyuensis,platygyra_ryukyuensis,hard_coral
platygyra_ryukyuensis,platygyra_ryukyuensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygyra_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygrya_sinensis,platygrya_sinensis,hard_coral
platygyra_verweyi,platygyra_verweyi,hard_coral
plesiastrea,plesiastrea_spp,hard_coral
plesiastrea_versipora,plesiastrea_versipora,hard_coral
plesiastrea_versipora,plesiastrea_versipora,hard_coral
plesiastrea_versipora,plesiastrea_versipora,hard_coral
plesiastrea_versipora,plesiastrea_versipora,hard_coral
pleurocorallium_borneense,pleurocorallium_borneense,octocoral
pleurocorallium_carusrubrum,pleurocorallium_carusrubrum,octocoral
pleurocorallium_gotoense,pleurocorallium_gotoense,octocoral
pleurocorallium_inutile,pleurocorallium_inutile,octocoral
pleurocorallium_johnsoni,pleurocorallium_johnsoni,octocoral
pleurocorallium_kishinouyei,pleurocorallium_konojoi,octocoral
pleurocorallium_konojoi,pleurocorallium_konojoi,octocoral
pleurocorallium_niveum,pleurocorallium_niveum,octocoral
pleurocorallium_porcellanum,pleurocorallium_porcellanum,octocoral
pleurocorallium_secundum,pleurocorallium_secundum,octocoral
pleurocorallium_spp,pleurocorallium_spp,octocoral
pleurocorallium_thrinax,pleurocorallium_thrinax,octocoral
pleurocorallium_uchidai,pleurocorallium_uchidai,octocoral
pocilliopora_verrucosa,pocilliopora_verrucosa,hard_coral
pocillopora,pocillopora_spp,hard_coral
pocillopora,pocillopora_spp,hard_coral
pocillopora,pocillopora_spp,hard_coral
pocillopora,pocillopora_spp,hard_coral
pocillopora,pocillopora_spp,hard_coral
pocillopora_acuta,pocillopora_acuta,hard_coral
pocillopora_acuta,pocillopora_acuta,hard_coral
pocillopora_acuta,pocillopora_acuta,hard_coral
pocillopora_acuta,pocillopora_acuta,hard_coral
pocillopora_acuta,pocillopora_acuta,hard_coral
